Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
1800	-919.3668	-1059.036	139.6688	0.0408599	0.0096203	0.0165291	0.00742024	0.00384191	0.0031023	0.0225146	0.00297179	0.0218488	0.01233	0.0239634	0.0292081	0.00876375	0.00818774	0.00197643	0.0046311	0.00588129	0.00431464	0.00750184	0.00532405	0.00632761	0.00485338	0.00488692	0.00300798	0.021686	0.00977854	0.00218241	0.0124007	0.0459423	0.0169265	0.0087304	0.00646896	0.00288386	0.00523008	0.00373482	0.022412	0.000210338	0.030686	0.00527368	0.00450101	0.01541	0.0264976	0.00777629	0.0152377	0.0479269	0.00247842	0.00893533	0.00494266	0.053145	0.0167641	0.0059981	0.147088	0.0631289	0.00422918	0.0229916	0.00428197	0.0579545	0.0588639	0.0789237	0.0450552	0.0389268	0.078757	0.0077918	0.0209208	0.0615019	0.00528834	0.0528903	0.0206987	0.0151757	0.00852594	0.000152644	0.00427908	0.00276047	0.0930161	0.0247318	0.0282897	0.0349511	1.00379e-05	0.0348923	0.0137913	0.00769777	0.0115951	0.00999475	0.077913	0.0882731	0.314192	1.82297	0.2358065	1.764193	0.257269	0.515756	0.81337	1.22945	1.9389	3.88698	0.9816615	7.481529	0.2068223	0.0216262	0.00509181	0.00874848	0.00392736	0.00203344	0.00164198	0.0119164	0.0015729	0.0115641	0.00652599	0.0126833	0.0154592	0.00463845	0.00433358	0.00104608	0.00245113	0.00311283	0.00228364	0.00397055	0.0028179	0.00334906	0.00256878	0.00258653	0.00159206	0.0114779	0.00517555	0.0011551	0.0065634	0.0243162	0.00895878	0.0046208	0.00342387	0.00152636	0.00276816	0.00197675	0.0118621	0.000111327	0.0162414	0.00279124	0.00238228	0.00815615	0.0140246	0.00411581	0.00806494	0.0253666	0.00131177	0.00472926	0.00261603	0.0281284	0.00887286	0.00317466	0.0778505	0.0334127	0.00223841	0.0121689	0.00226635	0.030674	0.0311553	0.0417725	0.0238467	0.0206031	0.0416843	0.00412402	0.0110729	0.0325516	0.002799	0.0279936	0.0109553	0.00803217	0.00451258	8.07907e-05	0.00226482	0.00146106	0.0492313	0.01309	0.0149731	0.0184988	5.31282e-06	0.0184677	0.00729943	0.00407425	0.00613704	0.00528999	0.0412375	0.0467209	0.882097	0.117903	1.88937
1836	-920.9368	-1060.439	139.5026	0.0333171	0.0112047	0.0267372	0.00827205	0.00460094	0.00334472	0.0164546	0.0131481	0.0161494	0.0143013	0.0146607	0.00150128	0.00317934	0.00140896	9.38706e-05	0.00475994	0.00491099	0.0187676	0.00735388	0.0145738	0.0074011	0.00234053	0.0106753	0.00491271	0.000815969	0.000214057	0.0042865	0.00712105	0.0632715	0.00922154	0.0104051	0.00568959	0.00111185	0.00873014	0.000836207	0.0100933	0.000849879	0.0183406	0.0183264	0.00364212	0.0112788	0.0187849	0.0153098	0.00457445	0.00250399	0.00565512	0.0166197	0.00288108	0.0308199	0.0101515	0.00767747	0.0567158	0.0512926	0.00346145	0.00953277	0.00877377	0.0181896	0.0278694	0.0422793	0.00611789	0.0305209	0.059333	0.00497498	0.0413725	0.0218486	0.00905525	0.00820394	0.0178551	0.0142154	0.00305001	5.52561e-05	0.00295119	0.00224074	0.049587	0.013945	0.0141224	0.00491599	1.31485e-05	0.0134974	0.0306069	0.00354719	0.0067805	0.0054084	0.0932936	0.0196822	0.347299	1.78324	0.1628545	1.837146	0.160077	0.409213	0.75672	1.32149	2.44371	6.24699	1.324734	11.2809	0.2337082	0.0271182	0.00911993	0.0217625	0.00673295	0.00374489	0.0027224	0.0133931	0.0107018	0.0131446	0.0116404	0.0119329	0.00122196	0.00258779	0.00114681	7.64051e-05	0.00387431	0.00399726	0.0152757	0.00598562	0.0118622	0.00602405	0.00190505	0.00868903	0.00399866	0.00066415	0.000174229	0.00348895	0.00579611	0.0514992	0.00750578	0.00846909	0.00463099	0.000904982	0.00710581	0.000680623	0.00821535	0.00069175	0.0149281	0.0149166	0.00296447	0.00918028	0.0152898	0.0124612	0.00372333	0.0020381	0.00460293	0.0135274	0.00234503	0.0250855	0.00826273	0.00624901	0.0461633	0.0417491	0.00281742	0.0077591	0.00714132	0.0148052	0.022684	0.0344128	0.0049796	0.0248422	0.0482935	0.00404934	0.0336748	0.0177835	0.00737043	0.00667752	0.014533	0.0115705	0.00248253	4.49752e-05	0.00240209	0.00182383	0.0403609	0.0113504	0.0114948	0.00400132	1.07021e-05	0.0109861	0.0249121	0.0028872	0.00551892	0.00440211	0.0759354	0.0160202	0.918573	0.0814272	1.228591
1872	-910.9233	-1050.987	140.0634	0.028863	0.00779446	0.00695579	0.00449946	0.000960155	0.0015395	0.00447159	0.00730234	0.00771289	0.00628095	0.0107115	0.00109385	0.00250678	0.00314788	5.05006e-05	0.00108043	0.0047902	0.00776621	0.00151379	0.00211797	0.00113058	0.00312665	0.00671442	0.00264295	0.000157555	0.000533854	0.00152288	0.00673667	0.0230484	0.00383215	0.00883806	0.000932711	0.000114199	0.00533284	0.000933429	0.0061846	0.000538024	0.0183975	0.00985928	0.000158805	0.00606778	0.005578	0.00262198	0.0122886	0.0116049	0.00055765	0.0161319	0.0110087	0.0103615	0.00367501	0.00019155	0.0381991	0.0155465	0.00135104	0.00427189	0.00449398	0.0169422	0.0161804	0.00697844	0.0026585	0.00800675	0.0374413	0.00322198	0.00853478	0.0117541	0.00213231	0.00624694	0.00689784	0.00386256	0.0161927	0.000261789	0.000626857	0.00453911	0.0287138	0.0144532	0.00390073	0.0122576	6.21603e-05	0.0107756	0.00802631	0.00839107	0.00378703	0.00158124	0.0305215	0.00726325	0.405763	1.71308	0.221667	1.778333	0.0961515	0.319143	0.700249	1.42806	3.13339	10.4003	1.693304	8.022542	0.2842329	0.0452358	0.0122159	0.0109015	0.00705181	0.00150481	0.00241279	0.00700814	0.0114447	0.0120881	0.00984387	0.0167876	0.00171434	0.00392878	0.00493355	7.91475e-05	0.00169332	0.00750748	0.0121717	0.0023725	0.0033194	0.00177192	0.00490028	0.0105232	0.00414218	0.00024693	0.000836687	0.00238675	0.0105581	0.0361228	0.00600597	0.0138515	0.0014618	0.000178979	0.00835795	0.00146292	0.00969287	0.000843223	0.0288336	0.015452	0.000248889	0.00950979	0.00874217	0.00410932	0.0192594	0.0181879	0.000873983	0.0252828	0.0172534	0.0162392	0.00575969	0.000300208	0.0598679	0.0243653	0.00211743	0.00669516	0.00704323	0.0265528	0.0253588	0.010937	0.00416655	0.0125487	0.0586802	0.00504968	0.0133762	0.0184218	0.00334188	0.00979057	0.0108107	0.00605363	0.0253782	0.000410291	0.000982447	0.00711396	0.0450019	0.0226519	0.00611346	0.0192109	9.74212e-05	0.0168882	0.0125793	0.013151	0.00593526	0.00247822	0.047835	0.0113834	0.889166	0.110834	0.6380567
1908	-913.8545	-1052.598	138.7434	0.0111688	0.00625098	0.00299295	0.0013558	0.00109249	0.000395484	0.0024067	0.000874773	0.00406166	0.0039531	0.000460617	0.00179504	0.00109657	0.00159075	0.000553781	0.000668272	0.000314342	0.000814938	0.0013217	0.000143008	0.000697102	0.000380606	0.00116506	4.19888e-05	0.000745378	0.000228599	0.000206819	0.00225515	0.00900377	0.002202	0.00191356	0.000448457	0.000176126	0.00150813	0.000218181	0.000563796	1.1074e-05	0.00479688	0.00184419	6.34898e-05	0.00103568	0.00249345	0.00409255	0.00031813	0.0127578	0.00463462	0.0022709	0.00150375	0.000176327	0.00312008	0.00551794	0.000271051	0.00916292	0.00243483	0.000842839	0.00247118	0.00154483	0.0066161	0.000788117	0.00169369	0.00531093	0.000192981	0.00191672	0.00747747	0.000130572	0.00295587	0.002209	0.00195539	0.00752731	0.000544904	0.00645094	0.000193691	0.00316754	0.00527932	0.00156232	0.000615919	0.000843619	0.00189452	0.00148219	0.00726232	0.00086908	0.00824467	0.00129266	0.00319674	0.000307174	0.344313	1.78682	0.1682992	1.831701	0.0354686	0.196226	0.601662	1.66206	5.09618	28.1939	2.414404	10.8836	0.2312345	0.05359	0.0299933	0.0143607	0.00650538	0.00524193	0.0018976	0.0115478	0.00419731	0.0194885	0.0189677	0.00221012	0.00861291	0.00526153	0.00763267	0.00265714	0.00320648	0.00150826	0.00391021	0.00634174	0.000686175	0.00334481	0.00182621	0.00559015	0.00020147	0.00357645	0.00109686	0.00099235	0.0108206	0.0432016	0.0105656	0.00918157	0.00215177	0.000845085	0.00723628	0.00104687	0.00270519	5.31348e-05	0.0230162	0.00884875	0.000304635	0.00496938	0.011964	0.0196368	0.00152644	0.0612142	0.0222377	0.0108961	0.00721526	0.000846045	0.0149707	0.026476	0.00130055	0.0439652	0.0116827	0.00404409	0.0118571	0.00741236	0.0317452	0.00378152	0.0081266	0.0254828	0.000925957	0.00919673	0.0358782	0.000626505	0.0141827	0.0105992	0.0093823	0.0361173	0.00261454	0.0309527	0.000929361	0.0151984	0.0253311	0.00749626	0.00295529	0.00404783	0.00909024	0.00711179	0.0348458	0.00416999	0.0395593	0.00620242	0.0153385	0.00147387	0.91585	0.0841496	0.2084128
1944	-923.3184	-1062.839	139.5207	0.0160554	0.00698174	0.00301803	0.00357224	0.000629658	0.0019397	0.000562374	0.00234687	0.00209289	0.00385192	0.000243715	0.00245113	9.68562e-05	0.00204424	0.00308813	0.000856603	0.00100296	0.000273842	0.00100082	0.000273065	0.000432934	0.000565297	0.00172787	0.00312565	0.00113589	0.000321824	0.000118392	0.00246482	0.00574978	0.000898178	0.00193547	0.00078859	0.000450677	0.00104871	0.00182837	0.00309243	0.000312465	0.00364088	0.00285456	0.000822557	0.00401211	0.00910627	0.00066849	0.00163625	0.0183037	0.0119082	0.00167918	0.000622412	0.00360724	0.00504181	0.00412374	7.22739e-05	0.0140684	0.00100855	6.37827e-05	0.00496191	0.00059451	0.0160997	0.000874983	0.00708053	0.00294053	0.000766707	0.000258826	0.00790597	0.000536122	0.00356679	0.00456261	0.00229689	0.0171308	0.000468106	0.00845556	0.00024064	0.00169299	0.000136834	0.00169379	0.000402185	0.000620659	0.000752942	0.00153755	0.0117772	0.00193916	0.0121405	0.00301064	0.0161345	0.000280455	0.903885	1.11534	0.4900031	1.509997	0.033523	0.1909	0.59652	1.67639	5.23835	29.8303	2.455198	3.081607	0.9724954	0.0548939	0.0238708	0.0103187	0.0122136	0.00215282	0.00663188	0.00192277	0.00802402	0.00715564	0.0131698	0.00083327	0.00838048	0.000331154	0.00698931	0.0105584	0.00292875	0.00342916	0.000936273	0.00342182	0.000933619	0.00148021	0.00193277	0.00590763	0.0106867	0.00388363	0.00110033	0.000404785	0.00842728	0.0196587	0.0030709	0.00661743	0.00269621	0.00154088	0.00358556	0.00625124	0.0105731	0.00106833	0.0124483	0.00975982	0.00281235	0.0137175	0.0311346	0.00228559	0.00559438	0.0625811	0.0407145	0.00574116	0.00212805	0.0123332	0.0172381	0.0140992	0.000247107	0.0481004	0.00344828	0.000218075	0.0169649	0.00203265	0.0550452	0.00299159	0.0242086	0.0100538	0.0026214	0.000884936	0.0270307	0.00183302	0.012195	0.0155997	0.00785315	0.0585708	0.00160047	0.0289098	0.000822754	0.00578838	0.000467838	0.0057911	0.00137508	0.00212205	0.00257433	0.00525693	0.0402667	0.00663005	0.0415088	0.0102935	0.0551642	0.000958885	0.754998	0.245002	0.2924805
1980	-915.5004	-1056.192	140.6911	0.0323086	0.0326361	0.0229353	0.000766361	0.000803493	0.00175349	0.00459741	0.00659938	0.012843	0.00293243	0.00416695	0.000683251	0.00112969	0.00681865	0.000582259	0.00163307	0.00182622	0.000221815	0.00172044	0.00713935	0.00167791	0.0052109	0.00590747	0.000880373	0.00101576	0.000220361	0.00158289	0.00171704	0.0158304	0.00201376	0.00683039	0.00102462	0.000656319	0.000878236	0.00163018	0.00149556	0.00231344	0.0153407	0.0210265	0.000402881	0.00262977	0.00801205	0.00869215	0.00788209	0.00180126	0.00390207	0.00324941	0.00231995	0.00463697	0.0115222	0.00220858	0.0271269	0.0146142	0.0102444	0.00350181	0.00187692	0.0101473	0.015304	0.0161032	0.000356522	0.00428848	0.0361784	0.000120244	0.0157757	0.00598015	0.000505363	0.00367004	0.00314443	0.00629471	0.00874244	0.00226188	0.00527219	0.00603217	0.00826223	0.00807319	0.0107025	0.00392486	0.00037133	0.00384491	0.00726186	0.00613823	0.00403714	0.00259233	0.0234855	0.00376881	0.545626	1.54525	0.457661	1.542339	0.0611668	0.255965	0.653677	1.52981	3.90678	16.3487	2.020363	3.370047	0.423719	0.0568199	0.057396	0.0403355	0.00134777	0.00141307	0.0030838	0.00808529	0.0116061	0.0225865	0.00515716	0.00732827	0.00120161	0.00198674	0.0119917	0.001024	0.00287202	0.00321171	0.000390099	0.00302567	0.0125557	0.00295088	0.00916422	0.0103893	0.00154828	0.00178637	0.00038754	0.00278377	0.0030197	0.0278404	0.00354152	0.0120123	0.00180196	0.00115424	0.00154452	0.00286693	0.00263018	0.00406856	0.0269792	0.0369785	0.000708532	0.00462487	0.0140905	0.0152866	0.0138619	0.00316781	0.00686243	0.00571462	0.00408001	0.00815486	0.0202636	0.00388415	0.047707	0.0257014	0.0180164	0.0061585	0.00330088	0.0178456	0.0269145	0.0283201	0.000627003	0.007542	0.0636257	0.000211468	0.0277442	0.0105171	0.000888763	0.00645436	0.00552999	0.0110703	0.015375	0.00397789	0.00927201	0.0106086	0.0145305	0.014198	0.0188221	0.00690251	0.000653043	0.0067619	0.0127712	0.0107951	0.00709997	0.00455904	0.0413031	0.00662807	0.771169	0.228831	0.5686139
2016	-910.2509	-1050.367	140.116	0.0349899	0.00207822	0.0230779	0.000258691	0.00186362	0.00373821	0.00477155	0.011654	0.0173745	0.00430246	0.00225401	0.00338296	0.000451577	0.00280887	0.000670409	0.0062042	0.00209419	1.66501e-05	0.00555105	0.00161762	0.00124225	0.001691	0.00151387	0.00113888	0.00466188	0.000200007	0.000674079	0.00121395	0.0369373	0.00491763	0.007583	0.00021548	0.00149317	0.00344817	0.00414311	0.00529784	0.00194936	0.0175917	0.0171841	0.00020678	0.00843754	0.00678065	0.00730254	0.00386949	0.00212632	0.00937723	0.00506432	0.00120529	0.010887	0.0124021	0.000649671	0.0311365	0.0206608	0.00179565	0.00401563	0.00221727	0.00323619	0.00931879	0.00286834	0.00699206	0.0121959	0.0399092	2.07313e-05	0.0161869	0.0214133	0.00475046	0.00186233	0.00336175	0.0104357	0.016875	0.00287791	0.000832918	0.000543137	0.0220467	0.0137414	0.00102811	0.00311629	0.00150699	0.00799184	0.0128307	0.00397814	0.00462952	0.00242407	0.0217552	0.011478	0.41944	1.69667	0.236356	1.763644	0.0921818	0.312647	0.695771	1.43725	3.19849	10.8481	1.723791	7.461812	0.2966557	0.0554867	0.00329563	0.0365967	0.000410231	0.00295532	0.00592803	0.00756669	0.0184809	0.0275523	0.00682281	0.00357439	0.00536467	0.000716107	0.00445429	0.00106313	0.00983857	0.00332094	2.64036e-05	0.00880282	0.00256521	0.00196995	0.00268157	0.00240069	0.00180602	0.00739278	0.00031717	0.00106895	0.00192508	0.0585749	0.00779833	0.0120251	0.000341707	0.00236785	0.00546807	0.00657012	0.00840127	0.00309128	0.0278968	0.0272505	0.00032791	0.0133802	0.0107527	0.0115803	0.00613621	0.00337191	0.0148703	0.00803096	0.00191134	0.0172645	0.0196671	0.00103024	0.049376	0.0327637	0.00284753	0.00636796	0.00351613	0.00513193	0.0147777	0.00454859	0.011088	0.0193401	0.0632877	3.28756e-05	0.0256691	0.033957	0.00753325	0.00295328	0.00533104	0.0165489	0.0267603	0.00456376	0.00132084	0.000861303	0.0349614	0.021791	0.00163036	0.00494179	0.00238977	0.0126734	0.0203468	0.00630851	0.00734145	0.00384407	0.0344992	0.0182017	0.881822	0.118178	0.6305995
2052	-907.4542	-1047.041	139.5872	0.03776	0.0131785	0.0205735	0.00142585	0.00166026	0.00220007	0.00575955	0.00831368	0.00986136	0.00252309	0.00600036	0.00907737	0.00268713	0.00154544	0.000419654	0.00127411	0.00372112	4.71979e-05	0.00457611	0.00248062	0.00323125	0.00168328	0.00461884	0.00241695	0.0108177	0.00315558	0.000904213	0.00764035	0.0131009	0.00264618	0.00921443	0.000884503	0.000514953	0.0116704	0.00819558	0.00325545	0.00704885	0.0367426	0.0116918	0.0034842	0.00528533	0.00809612	0.00938823	0.00272353	0.00647157	0.00336383	0.00190378	0.000711266	0.0130519	0.0151631	0.00191779	0.0421441	0.00485289	0.00448726	0.00969325	0.00264067	0.0193872	0.0285848	0.0261314	0.00391049	0.0105636	0.0358733	0.000967613	0.00804251	0.0306933	0.00151294	0.00154423	0.0146691	0.00420891	0.000554164	0.00456912	0.00519454	0.00920132	0.00900149	0.013211	0.00153933	0.00237246	0.00214441	0.0192187	0.00174938	0.0078055	0.000745702	0.00546094	0.02657	0.00799559	0.277307	1.86723	0.1387469	1.861253	0.108126	0.337944	0.712867	1.40279	2.95907	9.24848	1.608437	13.41473	0.1782147	0.0529355	0.0184749	0.0288418	0.00199889	0.0023275	0.00308427	0.00807428	0.0116549	0.0138246	0.00353711	0.00841188	0.0127255	0.00376707	0.00216654	0.00058831	0.00178617	0.00521661	6.61665e-05	0.00641523	0.00347757	0.00452987	0.00235978	0.00647513	0.00338831	0.0151653	0.00442379	0.00126761	0.010711	0.0183661	0.00370967	0.0129177	0.00123998	0.000721909	0.0163607	0.0114893	0.0045638	0.00988174	0.0515093	0.0163907	0.00488448	0.00740947	0.0113499	0.0131613	0.0038181	0.00907246	0.00471573	0.00266889	0.000997119	0.0182974	0.021257	0.00268854	0.0590816	0.00680324	0.00629066	0.0135889	0.00370194	0.0271788	0.0400728	0.0366334	0.0054821	0.014809	0.0502905	0.00135649	0.0112747	0.0430288	0.00212098	0.00216485	0.0205645	0.00590045	0.00077688	0.00640542	0.00728219	0.0128993	0.0126191	0.0185204	0.00215797	0.00332594	0.00300624	0.0269426	0.00245245	0.0109425	0.0010454	0.00765565	0.0372483	0.011209	0.930627	0.0693735	0.7133205
2088	-893.1384	-1032.436	139.2971	0.0192731	0.00640486	0.0101682	0.000709362	0.00199116	0.00061551	0.000781995	0.00804908	0.0032835	0.00359905	0.00341902	0.002253	0.00180614	0.00252396	0.000243308	0.00103933	0.00209038	7.05947e-05	0.00236128	0.00113099	0.0011318	0.00160542	0.00173451	0.000721697	0.00525748	0.0023835	0.000469669	0.00371327	0.0170786	0.00102983	0.00414359	0.000502326	0.000250271	0.00748207	0.000716701	0.00165318	9.54517e-05	0.0178498	0.00673039	0.00449984	0.00328958	0.00452562	0.00393888	0.00163846	0.00423706	0.00237598	0.00407453	0.000120529	0.00370032	0.00192878	0.000482147	0.0255816	0.0060123	0.00411225	0.00215697	0.0023404	0.00596804	0.0181722	0.0139672	0.00398179	0.012658	0.0208357	0.00111375	0.00187226	0.0129037	0.000823882	0.00313844	0.00330682	0.00238735	9.03126e-05	0.00225035	0.00288647	0.00503882	0.0075448	0.00609885	0.00430668	0.00139834	0.00108409	0.00491903	0.000562112	0.00305653	0.00263253	0.00202035	0.0265771	0.00416519	0.235058	1.91793	0.1317279	1.868272	0.0667074	0.267022	0.662358	1.50976	3.74501	14.9908	1.957665	14.18282	0.1470698	0.0485298	0.0161275	0.0256037	0.00178618	0.00501375	0.00154986	0.00196907	0.0202676	0.00826787	0.00906243	0.00860912	0.00567308	0.00454787	0.00635534	0.000612651	0.00261705	0.0052636	0.000177758	0.00594572	0.00284783	0.00284987	0.00404246	0.0043675	0.00181724	0.0132384	0.00600167	0.00118263	0.00935004	0.0430041	0.00259311	0.0104336	0.00126486	0.000630184	0.0188399	0.00180466	0.00416271	0.000240348	0.0449459	0.0169472	0.0113306	0.00828318	0.0113955	0.00991812	0.00412566	0.010669	0.00598274	0.0102597	0.000303494	0.00931742	0.00485668	0.00121405	0.0644145	0.015139	0.0103547	0.00543126	0.00589315	0.0150276	0.0457577	0.0351696	0.0100262	0.031873	0.0524645	0.00280442	0.00471436	0.0324916	0.00207454	0.00790261	0.00832661	0.00601136	0.000227408	0.0056664	0.00726816	0.0126878	0.0189979	0.0153569	0.0108442	0.00352102	0.00272974	0.0123862	0.0014154	0.00769637	0.00662872	0.00508725	0.0669214	0.010488	0.934136	0.0658639	0.3971394
2124	-910.437	-1050.285	139.8484	0.0226152	0.00415252	0.00582897	0.00269111	0.00230235	0.000252817	0.0039089	0.00467931	0.00716793	0.00516409	0.00192578	0.00254671	0.00162392	0.000655556	0.00137283	0.00319679	0.000230042	0.000888348	0.00109066	0.000395596	0.00427736	0.0014761	0.00302033	0.000824058	0.00147972	0.00110852	0.00470366	0.00419734	0.0289457	0.00105921	0.00366077	0.000404915	0.000156434	0.00845746	0.00246693	0.00457031	0.000935727	0.0125467	0.00599432	0.00442943	0.0017574	0.00722246	0.00836265	0.00059109	0.00402184	0.0056152	0.00318633	0.00388026	0.00330736	0.00377134	0.00259122	0.021747	0.00737165	0.00182288	0.00713951	0.00475791	0.00954367	0.0152715	0.0120518	0.00110137	0.00377464	0.0178193	0.000977126	0.0056577	0.0121401	0.000951717	0.00291342	0.00684975	0.000638846	4.81549e-05	0.00170713	0.00341814	0.0119039	0.00602859	0.0135098	0.00249264	0.000494637	0.00172564	0.00556029	0.00176457	0.00345499	0.00285159	0.000852715	0.0265694	0.00572076	0.340253	1.7917	0.230184	1.769816	0.0518237	0.236087	0.637397	1.56888	4.23572	19.2962	2.140217	7.688699	0.2278869	0.0523083	0.00960466	0.0134822	0.00622445	0.00532527	0.000584758	0.00904117	0.0108231	0.0165792	0.0119444	0.00445427	0.00589047	0.00375607	0.00151628	0.00317531	0.00739409	0.00053208	0.00205472	0.00252267	0.000915002	0.00989341	0.00341418	0.00698592	0.00190602	0.00342255	0.00256397	0.0108794	0.00970833	0.0669506	0.00244993	0.00846725	0.000936558	0.000361828	0.0195619	0.00570594	0.010571	0.00216431	0.02902	0.0138647	0.0102452	0.00406481	0.0167053	0.0193426	0.00136717	0.00930239	0.0129878	0.00736988	0.00897492	0.00764982	0.00872301	0.00599343	0.0503002	0.0170504	0.00421627	0.0165135	0.0110049	0.0220742	0.0353226	0.0278755	0.00254744	0.00873063	0.0412155	0.00226006	0.0130861	0.0280796	0.00220129	0.00673867	0.0158433	0.00147763	0.000111381	0.00394854	0.00790605	0.0275334	0.013944	0.0312478	0.00576541	0.00114408	0.00399134	0.0128608	0.00408139	0.00799129	0.00659564	0.00197231	0.0614541	0.013232	0.884908	0.115092	0.4323444
